date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_team_clean,away_team_clean,result
1995-11-22,South Africa,Zambia,2,2,Simba Cup,,South Africa,False,South Africa,Zambia,draw
1995-11-22,Senegal,Sierra Leone,1,1,Amilcar Cabral Cup,,Mauritania,True,Senegal,Sierra Leone,draw
1995-11-24,South Africa,Egypt,2,0,Simba Cup,,South Africa,False,South Africa,Egypt,home_win
1995-11-25,Sierra Leone,Cape Verde,2,0,Amilcar Cabral Cup,,Mauritania,True,Sierra Leone,Cabo Verde,home_win
1995-11-26,Algeria,Ivory Coast,0,0,Friendly tournament,,Gabon,True,Algeria,Côte d'Ivoire,draw
1995-11-26,Jamaica,Norway,1,1,Friendly,,Jamaica,False,Jamaica,Norway,draw
1995-11-26,South Africa,Zimbabwe,2,0,Simba Cup,,South Africa,False,South Africa,Zimbabwe,home_win
1995-11-26,Egypt,Zambia,3,1,Simba Cup,,South Africa,True,Egypt,Zambia,home_win
1995-11-27,Cape Verde,Guinea-Bissau,1,0,Amilcar Cabral Cup,,Mauritania,True,Cabo Verde,Guinea-Bissau,home_win
1995-11-28,Gabon,Ivory Coast,0,2,Friendly tournament,,Gabon,False,Gabon,Côte d'Ivoire,away_win
1995-11-28,Algeria,Cameroon,4,0,Friendly tournament,,Gabon,True,Algeria,Cameroon,home_win
1995-11-29,Honduras,Panama,2,0,N Am Ch q & UNCAF Cup,,El Salvador,True,Honduras,Panama,home_win
1995-11-29,Trinidad and Tobago,Norway,3,2,Friendly,,Trinidad and Tobago,False,Trinidad and Tobago,Norway,home_win
1995-11-29,Colombia,Mexico,2,2,Friendly,,United States,True,Colombia,Mexico,draw
1995-11-29,Tunisia,Burkina Faso,3,0,Friendly,,Tunisia,False,Tunisia,Burkina Faso,home_win
1995-11-30,Gabon,Algeria,2,1,Friendly tournament,,Gabon,False,Gabon,Algeria,home_win
1995-11-30,Ivory Coast,Cameroon,2,1,Friendly tournament,,Gabon,True,Côte d'Ivoire,Cameroon,home_win
1995-12-01,Guatemala,Panama,1,0,N Am Ch q & UNCAF Cup,,El Salvador,True,Guatemala,Panama,home_win
1995-12-02,Algeria,Ivory Coast,0,0,Friendly tournament,,Gabon,True,Algeria,Côte d'Ivoire,draw
1995-12-06,Mexico,Slovenia,1,2,Friendly,,Mexico,False,Mexico,Slovenia,away_win
1995-12-09,Ivory Coast,Mali,2,1,Friendly,,Ivory Coast,False,Côte d'Ivoire,Mali,home_win
1995-12-12,England,Portugal,1,1,Friendly,,England,False,England,Portugal,draw
1995-12-13,Netherlands,Ireland,2,0,European Championship qual,,England,True,Netherlands,Ireland,home_win
1995-12-15,South Africa,Germany,0,0,Friendly,,South Africa,False,South Africa,Germany,draw
1995-12-20,Brazil,Colombia,3,1,Friendly,,Brazil,False,Brazil,Colombia,home_win
1995-12-20,Jamaica,Mexico,2,1,Friendly,,Jamaica,False,Jamaica,Mexico,home_win
1995-12-21,Argentina,Venezuela,6,0,Friendly,,Argentina,False,Argentina,Venezuela,home_win
1995-12-23,Zambia,Tunisia,2,0,Friendly,,Zambia,False,Zambia,Tunisia,home_win
1995-12-29,Saudi Arabia,Kazakhstan,3,0,Friendly,,Saudi Arabia,False,Saudi Arabia,Kazakhstan,home_win
1995-12-29,Egypt,Ghana,1,2,Friendly,,Egypt,False,Egypt,Ghana,away_win
1995-12-31,Jordan,Syria,1,3,Friendly,,Jordan,False,Jordan,Syria,away_win
1995-12-31,Syria,Jordan,2,0,Friendly,,Syria,False,Syria,Jordan,home_win
1996-01-03,Morocco,Tunisia,3,1,Friendly,,Morocco,False,Morocco,Tunisia,home_win
1996-01-05,Saudi Arabia,Ghana,1,1,Friendly,,Saudi Arabia,False,Saudi Arabia,Ghana,draw
1996-01-07,Mozambique,Algeria,1,0,Friendly,,Mozambique,False,Mozambique,Algeria,home_win
1996-01-08,Egypt,Tunisia,2,1,Friendly,,Egypt,False,Egypt,Tunisia,home_win
1996-01-09,Zimbabwe,Ghana,1,1,Friendly,,Zimbabwe,False,Zimbabwe,Ghana,draw
1996-01-10,Canada,Honduras,3,1,CONCACAF Championship,,United States,True,Canada,Honduras,home_win
1996-01-11,Mexico,St Vincent & Grenadines,5,0,CONCACAF Championship,,United States,True,Mexico,St Vincent & Grenadines,home_win
1996-01-12,Brazil,Canada,4,1,CONCACAF Championship,,United States,True,Brazil,Canada,home_win
1996-01-13,South Africa,Cameroon,3,0,African Nations Cup,,South Africa,False,South Africa,Cameroon,home_win
1996-01-13,United States,Trinidad and Tobago,3,2,CONCACAF Championship,,United States,False,USA,Trinidad and Tobago,home_win
1996-01-14,Mexico,Guatemala,1,0,CONCACAF Championship,,United States,True,Mexico,Guatemala,home_win
1996-01-14,Brazil,Honduras,5,0,CONCACAF Championship,,United States,True,Brazil,Honduras,home_win
1996-01-14,Algeria,Zambia,0,0,African Nations Cup,,South Africa,True,Algeria,Zambia,draw
1996-01-14,Ghana,Ivory Coast,2,0,African Nations Cup,,South Africa,True,Ghana,Côte d'Ivoire,home_win
1996-01-15,Egypt,Angola,2,1,African Nations Cup,,South Africa,True,Egypt,Angola,home_win
1996-01-16,Mozambique,Tunisia,1,1,African Nations Cup,,South Africa,True,Mozambique,Tunisia,draw
1996-01-16,United States,El Salvador,2,0,CONCACAF Championship,,United States,False,USA,El Salvador,home_win
1996-01-17,Morocco,Armenia,6,0,Friendly,,France,True,Morocco,Armenia,home_win
1996-01-18,Algeria,Sierra Leone,2,0,African Nations Cup,,South Africa,True,Algeria,Sierra Leone,home_win
1996-01-18,Cameroon,Egypt,2,1,African Nations Cup,,South Africa,True,Cameroon,Egypt,home_win
1996-01-18,United States,Brazil,0,1,CONCACAF Championship,,United States,False,USA,Brazil,away_win
1996-01-19,Mexico,Guatemala,1,0,CONCACAF Championship,,United States,True,Mexico,Guatemala,home_win
1996-01-19,Ghana,Tunisia,2,1,African Nations Cup,,South Africa,True,Ghana,Tunisia,home_win
1996-01-20,South Africa,Angola,1,0,African Nations Cup,,South Africa,False,South Africa,Angola,home_win
1996-01-21,Ivory Coast,Mozambique,1,0,African Nations Cup,,South Africa,True,Côte d'Ivoire,Mozambique,home_win
1996-01-21,United States,Guatemala,3,0,CONCACAF Championship,,United States,False,USA,Guatemala,home_win
1996-01-21,Mexico,Brazil,2,0,CONCACAF Championship,,United States,True,Mexico,Brazil,home_win
1996-01-24,France,Portugal,3,2,Friendly,,France,False,France,Portugal,home_win
1996-01-24,Algeria,Burkina Faso,2,1,African Nations Cup,,South Africa,True,Algeria,Burkina Faso,home_win
1996-01-24,South Africa,Egypt,0,1,African Nations Cup,,South Africa,False,South Africa,Egypt,away_win
1996-01-24,Saudi Arabia,Kyrgyzstan,3,0,Asian Cup qualifier,,Saudi Arabia,False,Saudi Arabia,Kyrgyzstan,home_win
1996-01-25,Tunisia,Ivory Coast,3,1,African Nations Cup,,South Africa,True,Tunisia,Côte d'Ivoire,home_win
1996-01-25,Ghana,Mozambique,2,0,African Nations Cup,,South Africa,True,Ghana,Mozambique,home_win
1996-01-27,Zambia,Egypt,3,1,African Nations Cup,,South Africa,True,Zambia,Egypt,home_win
1996-01-27,South Africa,Algeria,2,1,African Nations Cup,,South Africa,False,South Africa,Algeria,home_win
1996-01-28,Gabon,Tunisia,1,1,African Nations Cup,,South Africa,True,Gabon,Tunisia,draw
1996-01-28,Saudi Arabia,Yemen,4,0,Asian Cup qualifier,,Saudi Arabia,False,Saudi Arabia,Yemen,home_win
1996-01-28,Ghana,Zaire,1,0,African Nations Cup,,South Africa,True,Ghana,Zaire,home_win
1996-01-31,Saudi Arabia,Kyrgyzstan,2,0,Asian Cup qualifier,,Saudi Arabia,False,Saudi Arabia,Kyrgyzstan,home_win
1996-01-31,South Africa,Ghana,3,0,African Nations Cup,,South Africa,False,South Africa,Ghana,home_win
1996-01-31,Tunisia,Zambia,4,2,African Nations Cup,,South Africa,True,Tunisia,Zambia,home_win
1996-02-02,Venezuela,Ecuador,0,1,Friendly,,Venezuela,False,Venezuela,Ecuador,away_win
1996-02-03,South Africa,Tunisia,2,0,African Nations Cup,,South Africa,False,South Africa,Tunisia,home_win
1996-02-03,Zambia,Ghana,1,0,African Nations Cup,,South Africa,True,Zambia,Ghana,home_win
1996-02-04,Saudi Arabia,Yemen,1,0,Asian Cup qualifier,,Saudi Arabia,False,Saudi Arabia,Yemen,home_win
1996-02-07,Morocco,Luxembourg,2,0,Friendly,,Morocco,False,Morocco,Luxembourg,home_win
1996-02-07,Chile,Mexico,2,1,Friendly,,Chile,False,Chile,Mexico,home_win
1996-02-07,Spain,Norway,1,0,Friendly,,Spain,False,Spain,Norway,home_win
1996-02-10,Australia,Japan,1,4,Friendly,,Australia,False,Australia,Japan,away_win
1996-02-11,Lebanon,Ecuador,1,0,Friendly,,Lebanon,False,Lebanon,Ecuador,home_win
1996-02-14,Australia,Japan,3,0,Friendly,,Australia,False,Australia,Japan,home_win
1996-02-14,Bolivia,Paraguay,4,1,Friendly,,Bolivia,False,Bolivia,Paraguay,home_win
1996-02-16,Ecuador,Oman,2,0,Friendly,,Saudi Arabia,True,Ecuador,Oman,home_win
1996-02-18,Qatar,Ecuador,1,1,Friendly,,Qatar,False,Qatar,Ecuador,draw
1996-02-19,Japan,Poland,5,0,Friendly tournament,,Hong Kong,True,Japan,Poland,home_win
1996-02-21,Portugal,Germany,1,2,Friendly,,Portugal,False,Portugal,Germany,away_win
1996-02-21,France,Greece,3,1,Friendly,,France,False,France,Greece,home_win
1996-02-22,Japan,Sweden,1,1,Friendly tournament,,Hong Kong,True,Japan,Sweden,draw
1996-02-23,Ecuador,Kuwait,3,0,Friendly,,Qatar,True,Ecuador,Kuwait,home_win
1996-02-25,Australia,Sweden,0,2,Friendly,,Australia,False,Australia,Sweden,away_win
1996-02-25,Qatar,Ecuador,1,2,Friendly,,Qatar,False,Qatar,Ecuador,away_win
1996-02-28,Croatia,Poland,2,1,Friendly,,Croatia,False,Croatia,Poland,home_win
1996-02-28,Australia,Sweden,0,0,Friendly,,Australia,False,Australia,Sweden,draw
1996-03-06,Trinidad and Tobago,Haiti,2,0,Friendly,,Trinidad and Tobago,False,Trinidad and Tobago,Haiti,home_win
1996-03-06,Colombia,Honduras,2,1,Friendly,,United States,True,Colombia,Honduras,home_win
1996-03-13,Croatia,South Korea,3,0,Friendly,,Croatia,False,Croatia,Korea Republic,home_win
1996-03-13,Luxembourg,Switzerland,1,1,Friendly,,Luxembourg,False,Luxembourg,Switzerland,draw
1996-03-19,United Arab Emirates,South Korea,3,2,Friendly tournament,,United Arab Emirates,False,United Arab Emirates,Korea Republic,home_win
1996-03-20,Morocco,Egypt,2,0,Friendly tournament,,United Arab Emirates,True,Morocco,Egypt,home_win
1996-03-21,Colombia,Trinidad and Tobago,3,0,Friendly,,Colombia,False,Colombia,Trinidad and Tobago,home_win
1996-03-22,United Arab Emirates,Egypt,0,0,Friendly tournament,,United Arab Emirates,False,United Arab Emirates,Egypt,draw
1996-03-23,Morocco,South Korea,2,2,Friendly tournament,,United Arab Emirates,True,Morocco,Korea Republic,draw
1996-03-25,Egypt,South Korea,1,1,Friendly tournament,,United Arab Emirates,True,Egypt,Korea Republic,draw
1996-03-26,United Arab Emirates,Morocco,1,0,Friendly tournament,,United Arab Emirates,False,United Arab Emirates,Morocco,home_win
1996-03-26,Croatia,Israel,2,0,Friendly,,Croatia,False,Croatia,Israel,home_win
1996-03-27,Austria,Switzerland,1,0,Friendly,,Austria,False,Austria,Switzerland,home_win
1996-03-27,Brazil,Ghana,8,2,Friendly,,Brazil,False,Brazil,Ghana,home_win
1996-03-27,England,Bulgaria,1,0,Friendly,,England,False,England,Bulgaria,home_win
1996-03-27,Scotland,Australia,1,0,Friendly,,Scotland,False,Scotland,Australia,home_win
1996-03-27,Belgium,France,0,2,Friendly,,Belgium,False,Belgium,France,away_win
1996-03-27,Germany,Denmark,2,0,Friendly,,Germany,False,Germany,Denmark,home_win
1996-03-27,Portugal,Greece,1,0,Friendly,,Portugal,False,Portugal,Greece,home_win
1996-03-27,Northern Ireland,Norway,0,2,Friendly,,Northern Ireland,False,Northern Ireland,Norway,away_win
1996-03-28,Colombia,Bolivia,4,1,Friendly,,Colombia,False,Colombia,Bolivia,home_win
1996-04-10,Croatia,Hungary,4,1,Friendly,,Croatia,False,Croatia,Hungary,home_win
1996-04-21,Qatar,Kuwait,3,1,Friendly,,Qatar,False,Qatar,Kuwait,home_win
1996-04-21,Ethiopia,Ghana,2,0,Friendly,,Ethiopia,False,Ethiopia,Ghana,home_win
1996-04-21,Gambia,Senegal,1,2,Friendly,,The Gambia,True,Gambia,Senegal,away_win
1996-04-24,Colombia,Paraguay,1,0,World Cup qualifier,,Colombia,False,Colombia,Paraguay,home_win
1996-04-24,Argentina,Bolivia,3,1,World Cup qualifier,,Argentina,False,Argentina,Bolivia,home_win
1996-04-24,England,Croatia,0,0,Friendly,,England,False,England,Croatia,draw
1996-04-24,Denmark,Scotland,2,0,Friendly,,Denmark,False,Denmark,Scotland,home_win
1996-04-24,Ecuador,Peru,4,1,World Cup qualifier,,Ecuador,False,Ecuador,Peru,home_win
1996-04-24,South Africa,Brazil,2,3,Friendly tournament,,South Africa,False,South Africa,Brazil,away_win
1996-04-24,Venezuela,Uruguay,0,2,World Cup qualifier,,Venezuela,False,Venezuela,Uruguay,away_win
1996-04-24,Chile,Australia,3,0,Friendly,,Chile,False,Chile,Australia,home_win
1996-04-24,Switzerland,Wales,2,0,Friendly,,Switzerland,False,Switzerland,Wales,home_win
1996-04-24,Hungary,Austria,0,2,Friendly,,Hungary,False,Hungary,Austria,away_win
1996-04-24,Belgium,Russia,0,0,Friendly,,Belgium,False,Belgium,Russia,draw
1996-04-24,Norway,Spain,0,0,Friendly,,Norway,False,Norway,Spain,draw
1996-04-24,Netherlands,Germany,0,1,Friendly,,Netherlands,False,Netherlands,Germany,away_win
1996-04-26,Turkmenistan,Iran,1,1,Friendly,,Turkmenistan,False,Turkmenistan,IR Iran,draw
1996-04-26,Haiti,Dominican Republic,6,0,Caribbean Cup qualifier,,Haiti,False,Haiti,Dominican Republic,home_win
1996-04-28,Turkmenistan,Iran,0,1,Friendly,,Turkmenistan,False,Turkmenistan,IR Iran,away_win
1996-04-28,Haiti,Dominican Republic,1,1,Caribbean Cup qualifier,,Haiti,False,Haiti,Dominican Republic,draw
1996-04-30,Israel,South Korea,4,5,Friendly,,Israel,False,Israel,Korea Republic,away_win
1996-05-08,Tajikistan,Uzbekistan,4,0,Asian Cup qualifier,,Tajikistan,False,Tajikistan,Uzbekistan,home_win
1996-05-12,Haiti,Grenada,6,1,World Cup qualifier,,Haiti,False,Haiti,Grenada,home_win
1996-05-16,South Korea,Sweden,0,2,Friendly,,South Korea,False,Korea Republic,Sweden,away_win
1996-05-17,Iran,Qatar,2,0,Friendly,,Iran,False,IR Iran,Qatar,home_win
1996-05-17,Mauritania,Senegal,0,0,Friendly,,Mauritania,False,Mauritania,Senegal,draw
1996-05-18,Mexico,Slovakia,5,2,Friendly,,United States,True,Mexico,Slovakia,home_win
1996-05-18,Grenada,Haiti,0,1,World Cup qualifier,,Grenada,False,Grenada,Haiti,away_win
1996-05-18,England,Hungary,3,0,Friendly,,England,False,England,Hungary,home_win
1996-05-22,Brazil,Croatia,1,1,Friendly,,Brazil,False,Brazil,Croatia,draw
1996-05-23,Mexico,Yugoslavia,0,0,Friendly tournament,,Japan,True,Mexico,Yugoslavia,draw
1996-05-23,China,England,0,3,Friendly,,China,False,China,England,away_win
1996-05-25,Martinique,Haiti,1,0,Caribbean Cup,,Trinidad and Tobago,True,Martinique,Haiti,home_win
1996-05-25,Qatar,Russia,2,5,Friendly,,Qatar,False,Qatar,Russia,away_win
1996-05-26,Tunisia,Senegal,2,0,Friendly,,Tunisia,False,Tunisia,Senegal,home_win
1996-05-26,Oman,Algeria,0,1,Friendly,,Oman,False,Oman,Algeria,away_win
1996-05-26,Ghana,Egypt,0,2,Friendly,,Ghana,False,Ghana,Egypt,away_win
1996-05-26,Gabon,Ivory Coast,0,1,Friendly,,Gabon,False,Gabon,Côte d'Ivoire,away_win
1996-05-26,United States,Scotland,2,1,Friendly,,United States,False,USA,Scotland,home_win
1996-05-26,Japan,Yugoslavia,1,0,Friendly tournament,,Japan,False,Japan,Yugoslavia,home_win
1996-05-27,Haiti,St Vincent & Grenadines,2,2,Caribbean Cup,,Trinidad and Tobago,True,Haiti,St Vincent & Grenadines,draw
1996-05-28,Oman,Algeria,0,1,Friendly,,Oman,False,Oman,Algeria,away_win
1996-05-29,Japan,Mexico,3,2,Friendly tournament,,Japan,False,Japan,Mexico,home_win
1996-05-29,Netherlands,China,2,0,Friendly,,Netherlands,False,Netherlands,China,home_win
1996-05-29,Colombia,Scotland,1,0,Friendly,,United States,True,Colombia,Scotland,home_win
1996-05-29,Northern Ireland,Germany,1,1,Friendly,,Northern Ireland,False,Northern Ireland,Germany,draw
1996-05-29,Cuba,Haiti,0,0,Caribbean Cup,,Trinidad and Tobago,True,Cuba,Haiti,draw
1996-05-29,Ireland,Portugal,0,1,Friendly,,Ireland,False,Ireland,Portugal,away_win
1996-05-29,Italy,Belgium,2,2,Friendly,,Italy,False,Italy,Belgium,draw
1996-05-29,France,Finland,2,0,Friendly,,France,False,France,Finland,home_win
1996-05-29,Austria,Czechia,1,0,Friendly,,Austria,False,Austria,Czechia,home_win
1996-06-01,Switzerland,Czechia,1,2,Friendly,,Switzerland,False,Switzerland,Czechia,away_win
1996-06-01,Germany,France,0,1,Friendly,,Germany,False,Germany,France,away_win
1996-06-01,Malawi,South Africa,0,1,World Cup qualifier,,Malawi,False,Malawi,South Africa,away_win
1996-06-01,Qatar,Iran,0,1,Friendly,,Qatar,False,Qatar,IR Iran,away_win
1996-06-02,Rwanda,Tunisia,1,3,World Cup qualifier,,Rwanda,False,Rwanda,Tunisia,away_win
1996-06-02,Belize,Panama,1,2,World Cup qualifier,,Belize,False,Belize,Panama,away_win
1996-06-02,Denmark,Ghana,1,0,Friendly,,Denmark,False,Denmark,Ghana,home_win
1996-06-02,Togo,Senegal,2,1,World Cup qualifier,,Togo,False,Togo,Senegal,home_win
1996-06-02,Congo,Ivory Coast,2,0,World Cup qualifier,,Congo,False,Congo,Côte d'Ivoire,home_win
1996-06-02,Uruguay,Paraguay,0,2,World Cup qualifier,,Uruguay,False,Uruguay,Paraguay,away_win
1996-06-02,Kenya,Algeria,3,1,World Cup qualifier,,Kenya,False,Kenya,Algeria,home_win
1996-06-02,Ecuador,Argentina,2,0,World Cup qualifier,,Ecuador,False,Ecuador,Argentina,home_win
1996-06-02,Ireland,Croatia,2,2,Friendly,,Ireland,False,Ireland,Croatia,draw
1996-06-02,Peru,Colombia,1,1,World Cup qualifier,,Peru,False,Peru,Colombia,draw
1996-06-02,Norway,Azerbaijan,5,0,World Cup qualifier,,Norway,False,Norway,Azerbaijan,home_win
1996-06-04,Germany,Liechtenstein,9,1,Friendly,,Germany,False,Germany,Liechtenstein,home_win
1996-06-04,Netherlands,Ireland,3,1,Friendly,,Netherlands,False,Netherlands,Ireland,home_win
1996-06-05,France,Armenia,2,0,Friendly,,France,False,France,Armenia,home_win
1996-06-05,Canada,Costa Rica,0,1,Friendly,,Canada,False,Canada,Costa Rica,away_win
1996-06-08,Mexico,Bolivia,1,0,US Cup,,United States,True,Mexico,Bolivia,home_win
1996-06-08,England,Switzerland,1,1,European Championship,,England,False,England,Switzerland,draw
1996-06-08,Tanzania,Ghana,0,0,World Cup qualifier,,Tanzania,False,Tanzania,Ghana,draw
1996-06-09,Germany,Czechia,2,0,European Championship,,England,True,Germany,Czechia,home_win
1996-06-09,Bulgaria,Spain,1,1,European Championship,,England,True,Bulgaria,Spain,draw
1996-06-09,Denmark,Portugal,1,1,European Championship,,England,True,Denmark,Portugal,draw
1996-06-09,Panama,Belize,4,1,World Cup qualifier,,Panama,False,Panama,Belize,home_win
1996-06-09,United States,Ireland,2,1,US Cup,,United States,False,USA,Ireland,home_win
1996-06-09,Ivory Coast,Burkina Faso,1,1,Friendly,,Ivory Coast,False,Côte d'Ivoire,Burkina Faso,draw
1996-06-10,Iran,Nepal,8,0,Asian Cup qualifier,,Iran,False,IR Iran,Nepal,home_win
1996-06-10,Cuba,Haiti,6,1,World Cup qualifier,,Trinidad and Tobago,True,Cuba,Haiti,home_win
1996-06-10,Netherlands,Scotland,0,0,European Championship,,England,True,Netherlands,Scotland,draw
1996-06-10,France,Romania,1,0,European Championship,,England,True,France,Romania,home_win
1996-06-11,Croatia,Turkey,1,0,European Championship,,England,True,Croatia,Türkiye,home_win
1996-06-12,Iran,Sri Lanka,7,0,Asian Cup qualifier,,Iran,False,IR Iran,Sri Lanka,home_win
1996-06-12,Ireland,Mexico,2,2,US Cup,,United States,True,Ireland,Mexico,draw
1996-06-12,United States,Bolivia,0,2,US Cup,,United States,False,USA,Bolivia,away_win
1996-06-13,Netherlands,Switzerland,2,0,European Championship,,England,True,Netherlands,Switzerland,home_win
1996-06-14,Portugal,Turkey,1,0,European Championship,,England,True,Portugal,Türkiye,home_win
1996-06-14,Algeria,Kenya,1,0,World Cup qualifier,,Algeria,False,Algeria,Kenya,home_win
1996-06-14,Iran,Oman,2,0,Asian Cup qualifier,,Iran,False,IR Iran,Oman,home_win
1996-06-14,Kazakhstan,Qatar,1,0,Asian Cup qualifier,,Kazakhstan,False,Kazakhstan,Qatar,home_win
1996-06-15,Senegal,Togo,1,1,World Cup qualifier,,Senegal,False,Senegal,Togo,draw
1996-06-15,England,Scotland,2,0,European Championship,,England,False,England,Scotland,home_win
1996-06-15,South Africa,Malawi,3,0,World Cup qualifier,,South Africa,False,South Africa,Malawi,home_win
1996-06-15,France,Spain,1,1,European Championship,,England,True,France,Spain,draw
1996-06-16,Tunisia,Rwanda,2,0,World Cup qualifier,,Tunisia,False,Tunisia,Rwanda,home_win
1996-06-16,Germany,Russia,3,0,European Championship,,England,True,Germany,Russia,home_win
1996-06-16,Ivory Coast,Congo,1,1,World Cup qualifier,,Ivory Coast,False,Côte d'Ivoire,Congo,draw
1996-06-16,Croatia,Denmark,3,0,European Championship,,England,True,Croatia,Denmark,home_win
1996-06-16,United States,Mexico,2,2,US Cup,,United States,False,USA,Mexico,draw
1996-06-17,Ghana,Tanzania,2,1,World Cup qualifier,,Ghana,False,Ghana,Tanzania,home_win
1996-06-17,Iran,Sri Lanka,4,0,Asian Cup qualifier,,Oman,True,IR Iran,Sri Lanka,home_win
1996-06-18,France,Bulgaria,3,1,European Championship,,England,True,France,Bulgaria,home_win
1996-06-18,England,Netherlands,4,1,European Championship,,England,False,England,Netherlands,home_win
1996-06-18,Spain,Romania,2,1,European Championship,,England,True,Spain,Romania,home_win
1996-06-18,Scotland,Switzerland,1,0,European Championship,,England,True,Scotland,Switzerland,home_win
