model,absolute_goal_error
Ridge Regression,1.486509307056156
Ridge Regression,4.561786723581408
Ridge Regression,0.6036663769659898
Ridge Regression,0.6440133186922535
Ridge Regression,0.7938884825714737
Ridge Regression,4.570405886805409
Ridge Regression,1.4653450701662745
Ridge Regression,3.2377926284052347
Ridge Regression,1.5776347166935354
Ridge Regression,2.459577664187637
Ridge Regression,0.6539678297883009
Ridge Regression,1.7702244213222287
Ridge Regression,1.3199906243755928
Ridge Regression,2.8299299656511883
Ridge Regression,2.6912232814736328
Ridge Regression,0.20934899756417003
Ridge Regression,2.1072585148834624
Ridge Regression,1.6997365985218034
Ridge Regression,1.415476826021804
Ridge Regression,2.4641444913598805
Ridge Regression,2.6385289960980485
Ridge Regression,3.3262608180283495
Ridge Regression,1.9516221367801216
Ridge Regression,1.3448457450570097
Ridge Regression,5.548018699567728
Ridge Regression,1.8439544853127232
Ridge Regression,3.203731477823232
Ridge Regression,3.54079310766961
Ridge Regression,0.6566671550858563
Ridge Regression,1.7566752636774323
Ridge Regression,5.5199671704608635
Ridge Regression,1.316794215950146
Ridge Regression,1.754386194157504
Ridge Regression,2.885424119290379
Ridge Regression,1.8078949011520473
Ridge Regression,1.4717574538628106
Ridge Regression,1.4501035719161526
Ridge Regression,0.8252297942572963
Ridge Regression,0.9839012295704366
Ridge Regression,1.0124197726257345
Ridge Regression,2.6218227066041537
Ridge Regression,1.5436408323006017
Ridge Regression,1.4604212562022032
Ridge Regression,1.413707449689664
Ridge Regression,2.8172743600383203
Ridge Regression,3.487518358379812
Ridge Regression,1.4054015514398315
Ridge Regression,0.9569998886317651
Ridge Regression,2.326440937861826
Ridge Regression,2.35853174795265
Ridge Regression,1.3166371613431203
Ridge Regression,2.4423084224354774
Ridge Regression,2.1053641728764703
Ridge Regression,5.4034697662907645
Ridge Regression,2.2076502532485365
Ridge Regression,1.5453121190502532
Ridge Regression,1.7304463404452737
Ridge Regression,0.896317933664909
Ridge Regression,0.8300975701791871
Ridge Regression,2.348669607967591
Ridge Regression,2.4826748272017545
Ridge Regression,2.051956170994959
Ridge Regression,0.8209835395067342
Ridge Regression,2.9441033440016247
Ridge Regression,1.7300234965780303
Ridge Regression,1.7222379109389843
Ridge Regression,1.772600849935838
Ridge Regression,3.1667409013647108
Ridge Regression,0.8840936772493104
Ridge Regression,1.9670040051519462
Ridge Regression,0.9096130604174746
Ridge Regression,1.0712388877786452
Ridge Regression,2.1041711046766114
Ridge Regression,0.6151523365663434
Ridge Regression,0.3362398315060403
Ridge Regression,0.8479320595454536
Ridge Regression,2.341832432925904
Ridge Regression,0.4564001179757512
Ridge Regression,0.2885468991124598
Ridge Regression,3.702295803772709
Ridge Regression,0.43448595655765865
Ridge Regression,0.21143987049837065
Ridge Regression,0.8861745627241168
Ridge Regression,2.0428026369977683
Ridge Regression,1.6341278784768212
Ridge Regression,0.711207697104985
Ridge Regression,1.9722705989736697
Ridge Regression,1.5543682156585004
Ridge Regression,0.45952140122475194
Ridge Regression,0.614977894561693
Ridge Regression,1.1684608271743988
Ridge Regression,0.2383623452470478
Ridge Regression,1.1015396727211102
Ridge Regression,0.38834927325686297
Ridge Regression,1.2320238104034713
Ridge Regression,2.7017686575317468
Ridge Regression,0.8395723995146158
Ridge Regression,0.5128297754168774
Ridge Regression,0.31288431370301395
Poisson Regression,0.7239256866782056
Poisson Regression,0.9382400174877314
Poisson Regression,3.2583284083065376
Poisson Regression,0.6953135478040886
Poisson Regression,1.5118345944538265
Poisson Regression,0.9562348021726479
Poisson Regression,0.7752560716523031
Poisson Regression,3.0579211031447207
Poisson Regression,1.9556132914691993
Poisson Regression,1.6121923140639582
Poisson Regression,1.6980808544054267
Poisson Regression,2.057521257329986
Poisson Regression,1.7374098751416547
Poisson Regression,2.642767400810871
Poisson Regression,0.5360322251734085
Poisson Regression,1.536921026919655
Poisson Regression,2.656976500165399
Poisson Regression,0.3424710651935104
Poisson Regression,2.855883010433706
Poisson Regression,1.0101839552200937
Poisson Regression,1.495439586135445
Poisson Regression,2.7031352256797123
Poisson Regression,0.9191238877932095
Poisson Regression,2.0267068903225476
Poisson Regression,0.8429762367041942
Poisson Regression,0.3366929600125771
Poisson Regression,1.94500664400983
Poisson Regression,2.267211540586998
Poisson Regression,0.8191643673148341
Poisson Regression,1.7367597457379926
Poisson Regression,2.461543517128488
Poisson Regression,1.4181189177145237
Poisson Regression,1.8029725073112481
Poisson Regression,0.8607104690822887
Poisson Regression,2.4031371133768977
Poisson Regression,1.286403502385761
Poisson Regression,2.6276130587000766
Poisson Regression,1.6367094573980594
Poisson Regression,1.2877647983197056
Poisson Regression,0.9168093052786936
Poisson Regression,1.5122524869186442
Poisson Regression,4.243809057819991
Poisson Regression,1.6661606901808375
Poisson Regression,0.9738169151105306
Poisson Regression,0.6336460478392733
Poisson Regression,1.35625099618216
Poisson Regression,1.0392226487962501
Poisson Regression,0.8356227871746045
Poisson Regression,2.2197494464160767
Poisson Regression,2.5664558845570284
Poisson Regression,0.633820331999914
Poisson Regression,2.641423133244979
Poisson Regression,0.8496829887067855
Poisson Regression,1.0223330138512923
Poisson Regression,1.2328352808821519
Poisson Regression,0.9692523451806587
Poisson Regression,0.7366387996102616
Poisson Regression,0.7892580225615664
Poisson Regression,0.5287120954591147
Poisson Regression,1.7725284876939336
Poisson Regression,0.9720543059304113
Poisson Regression,2.6053863450966825
Poisson Regression,1.253480482899206
Poisson Regression,1.7863486233120458
Poisson Regression,1.16991862091411
Poisson Regression,3.005490314053982
Poisson Regression,5.282724433909119
Poisson Regression,0.7144767143384652
Poisson Regression,1.9008468059708947
Poisson Regression,2.5342206968541623
Poisson Regression,0.8745226229808568
Poisson Regression,2.3294177276793597
Poisson Regression,2.691020779962665
Poisson Regression,5.398397083830604
Poisson Regression,1.5877243428281869
Poisson Regression,0.7270919795511461
Poisson Regression,2.174373387339913
Poisson Regression,2.0500919074473027
Poisson Regression,0.9994051420235657
Poisson Regression,1.513862220994337
Poisson Regression,2.182121046055362
Poisson Regression,2.197760552435788
Poisson Regression,0.40028387899635687
Poisson Regression,2.663845544125422
Poisson Regression,2.8077189296214646
Poisson Regression,0.7662646066756722
Poisson Regression,1.4856470295907862
Poisson Regression,0.5773112478253916
Poisson Regression,1.2085298455227602
Poisson Regression,0.8204638245953368
Poisson Regression,1.237058353002721
Poisson Regression,0.40619843097399067
Poisson Regression,2.5426283450151312
Poisson Regression,0.9962445732948746
Poisson Regression,0.9904472451117317
Poisson Regression,2.7627916315769374
Poisson Regression,1.4082391222622583
Poisson Regression,2.0164615305874767
Poisson Regression,0.5564435387205586
Poisson Regression,1.17318873929946
Poisson Regression,1.3183258438295797
Poisson Regression,2.0957588813860015
Poisson Regression,1.197773923829814
Poisson Regression,0.5701662902766175
Poisson Regression,1.2251228233190408
Poisson Regression,0.7154510145171425
Poisson Regression,2.237288323413421
Poisson Regression,3.5078289138735745
Poisson Regression,0.6913567210894516
Poisson Regression,1.0413470436567458
Poisson Regression,2.766082107123875
Poisson Regression,1.2843852594858225
Poisson Regression,0.6580251777618787
Poisson Regression,0.5459230104376712
Poisson Regression,1.2020042729702687
Poisson Regression,1.490864581166318
Poisson Regression,1.30015504151062
Poisson Regression,2.0032756054420022
Poisson Regression,2.131509217744868
Poisson Regression,0.9950825828489721
Poisson Regression,2.1740536584552403
Poisson Regression,4.35017071960913
Poisson Regression,1.4784368380179767
Poisson Regression,1.5756640029963296
Poisson Regression,1.139576919107933
Poisson Regression,0.7408926268609936
Poisson Regression,1.8441316791039726
Poisson Regression,1.2619517609584996
Poisson Regression,0.8052284511947824
Poisson Regression,3.3250710133765615
Poisson Regression,1.045066802275873
Poisson Regression,0.6047172333758706
Poisson Regression,1.8345028800602703
Poisson Regression,0.8518052544234832
Poisson Regression,1.0344156860218066
Poisson Regression,1.594347627544354
Poisson Regression,0.9345961435371882
Poisson Regression,1.6200302869649272
Poisson Regression,2.238574365129958
Poisson Regression,0.2877213766229735
Poisson Regression,0.8989369986378151
Poisson Regression,1.4107926154234272
Poisson Regression,1.40339221901555
Poisson Regression,1.708950111277195
Poisson Regression,0.9143856104902798
Poisson Regression,1.2957791386670259
Poisson Regression,0.5455291411489211
Poisson Regression,2.5881282311094878
Poisson Regression,1.602084237631413
Poisson Regression,1.9473549544122661
Poisson Regression,1.2275630864171487
Poisson Regression,2.263398854474443
Poisson Regression,0.6615701176872176
Poisson Regression,1.7175198049293807
Poisson Regression,3.2660571896895583
Poisson Regression,2.1295175578402206
Poisson Regression,2.1269408563703016
Poisson Regression,3.4718179955935353
Poisson Regression,3.7074513948027286
Poisson Regression,5.188077868037518
Poisson Regression,0.37656538825463337
Poisson Regression,2.953180955805853
Poisson Regression,1.2531331098677696
Poisson Regression,1.4618855769839612
Poisson Regression,1.8682587399895811
Poisson Regression,1.380870577336204
Poisson Regression,3.220706912563438
Poisson Regression,0.6710485760074493
Poisson Regression,5.350833241944924
Poisson Regression,1.160250544883255
Poisson Regression,2.3446795073188094
Poisson Regression,4.898598463324286
Poisson Regression,0.7427890749916795
Poisson Regression,1.5462438188860168
Poisson Regression,0.48324013569124846
Poisson Regression,1.519115820701525
Poisson Regression,2.2386567662079577
Poisson Regression,2.9745839846819635
Poisson Regression,0.35587916038544387
Poisson Regression,1.5861639384752886
Poisson Regression,1.964078402379256
Poisson Regression,1.7681337580227692
Poisson Regression,0.857037380102833
Poisson Regression,2.155530708620219
Poisson Regression,0.3441973617793864
Poisson Regression,0.49024860338284754
Poisson Regression,1.5419407293348484
Poisson Regression,1.4629955472079406
Poisson Regression,1.1737754169659476
Poisson Regression,0.5016184889028188
Poisson Regression,1.8438002036565977
Poisson Regression,2.1284750584574335
Poisson Regression,2.4112277737970405
Poisson Regression,1.3816313656851564
Poisson Regression,0.66989698705248
Poisson Regression,1.5592242388629134
Poisson Regression,2.687406960032038
Poisson Regression,1.2996141579681766
Poisson Regression,1.9356853770758122
Poisson Regression,2.1116154450957922
Poisson Regression,0.7071736661720407
Poisson Regression,2.3556726658084983
Poisson Regression,1.7342003734349247
Poisson Regression,5.019095912107243
Poisson Regression,3.7473687764088064
Poisson Regression,0.6093425016103573
Poisson Regression,0.644737804794433
Poisson Regression,1.9255575173237505
Poisson Regression,2.5418372264039713
Poisson Regression,1.6132613812287988
Poisson Regression,2.419252379400863
Poisson Regression,3.2981903314813996
Poisson Regression,3.1935803728197727
Poisson Regression,2.3560269790112347
Poisson Regression,0.7823741310594325
Poisson Regression,3.4951890822307665
Poisson Regression,2.0440956327592725
Poisson Regression,1.078511411318265
Poisson Regression,1.383345455876361
Poisson Regression,0.8853799257521058
Poisson Regression,2.470073446432368
Poisson Regression,4.503794670027815
Poisson Regression,0.6518763001933723
Poisson Regression,1.0921916578335986
Poisson Regression,0.6815557112559145
Poisson Regression,2.4924036478651663
Poisson Regression,1.421464216000943
Poisson Regression,2.6784092367199577
Poisson Regression,1.7239191815118906
Poisson Regression,0.3245600347565928
Poisson Regression,1.7912442120415284
Poisson Regression,1.5377070562121606
Poisson Regression,3.2390495656763103
Poisson Regression,2.443385589355123
Poisson Regression,1.5751947637584685
Poisson Regression,3.6569314481891553
Poisson Regression,1.4363246644218217
Poisson Regression,1.8113675523340362
Poisson Regression,0.6899440545254888
Poisson Regression,0.3054141974093654
Poisson Regression,1.007852425412866
Poisson Regression,0.6552956549816158
Poisson Regression,2.6829965079261013
Poisson Regression,1.2685421677102007
Poisson Regression,1.4494586124873319
Poisson Regression,0.7615347017049775
Poisson Regression,2.308295225996477
Poisson Regression,1.0516006939416043
Poisson Regression,1.7270036479256907
Poisson Regression,2.1744645864897483
Poisson Regression,1.1256535139114132
Poisson Regression,0.6841613634226854
Poisson Regression,2.5145552547068153
Poisson Regression,1.0066148212045503
Poisson Regression,1.3333314235498621
Poisson Regression,1.8463823124151777
Poisson Regression,4.277362168865054
Poisson Regression,1.087420422933084
Poisson Regression,0.9199497436140655
Poisson Regression,1.180248555696093
Poisson Regression,1.6967096615477633
Poisson Regression,1.1897612546507017
Poisson Regression,2.9096683975591735
Poisson Regression,1.576210688435109
Poisson Regression,0.7253979583760333
Poisson Regression,2.6094415924528445
Poisson Regression,3.6325695246935137
Poisson Regression,1.7159717864318367
Poisson Regression,1.943342707145276
Poisson Regression,1.324910006903135
Poisson Regression,0.7880225836821506
Poisson Regression,1.0519305663994118
Poisson Regression,1.512084291259299
Poisson Regression,2.3250263378908027
Poisson Regression,1.6160652165966822
Poisson Regression,2.4638520937623336
Poisson Regression,1.7156541192618169
Poisson Regression,0.8570339393600526
Poisson Regression,1.332821251698998
Poisson Regression,4.01211304270082
Poisson Regression,1.520774471408792
Poisson Regression,0.764626093755135
Poisson Regression,1.695480964500348
Poisson Regression,2.8046611123956526
Poisson Regression,1.4082600685323596
Poisson Regression,3.655775507751247
Poisson Regression,0.8623193164726733
Poisson Regression,2.160636265774842
Poisson Regression,2.494925647015143
Poisson Regression,1.6572984681101377
Poisson Regression,0.6549041316580198
Poisson Regression,0.8678937711307642
Poisson Regression,3.12259123295815
Poisson Regression,1.5858727605915683
Poisson Regression,1.0463254207267618
Poisson Regression,1.001953554013449
Poisson Regression,1.4770137091538114
Poisson Regression,2.3480403502380893
Poisson Regression,2.672846342496067
Poisson Regression,1.3674430267130364
Poisson Regression,0.8911844868851586
Poisson Regression,1.9264095278641746
Poisson Regression,0.5109075222394198
Poisson Regression,1.7314376380164456
Poisson Regression,1.5325574188074198
Poisson Regression,1.6944086446981157
Poisson Regression,5.9520023779850435
Poisson Regression,2.6332981882428146
Poisson Regression,1.3271731825755066
